bhavna,100.0,200.0
nehal,100.0,200.0
neha,100.0,200.0
nehal,123.0,344.0
nehal,123.0,345.0
deepal,123.0,234.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
null,0.0,0.0
